2023-08-18 09:19:52,698 - INFO: Diary Number: 240110500055
2023-08-18 09:19:57,608 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-18 09:19:57,846 - INFO: Clicked on status link.
2023-08-18 09:20:06,585 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-18 09:20:07,261 - ERROR: Error while scraping Order/Judgment table: name 'd3' is not defined
2023-08-18 09:20:07,261 - INFO: Iteration 1 completed in 20.29718255996704 seconds
2023-08-18 09:20:07,261 - INFO: Starting iteration 2
2023-08-18 09:20:20,470 - INFO: Diary Number: 240110500056
2023-08-18 09:20:29,015 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-18 09:20:29,290 - INFO: Clicked on status link.
2023-08-18 09:20:36,770 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-18 09:20:37,081 - ERROR: Error while scraping Order/Judgment table: local variable 'row_data' referenced before assignment
2023-08-18 09:20:37,081 - INFO: Iteration 2 completed in 29.819549798965454 seconds
2023-08-18 09:20:39,599 - INFO: Total time taken for all iterations: 50.116732358932495 seconds
2023-08-18 09:23:28,474 - INFO: Starting iteration 1
2023-08-18 09:23:34,336 - INFO: Diary Number: 240110500056
2023-08-18 09:23:38,168 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-18 09:23:38,463 - INFO: Clicked on status link.
2023-08-18 09:23:43,520 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-18 09:23:43,960 - INFO: Order/Judgment table is empty. Not saving to CSV.
2023-08-18 09:23:43,960 - INFO: Iteration 1 completed in 15.48566746711731 seconds
2023-08-18 09:23:43,967 - INFO: Starting iteration 2
2023-08-18 09:23:50,107 - INFO: Diary Number: 240110500057
2023-08-18 09:23:56,084 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-18 09:23:56,328 - INFO: Clicked on status link.
2023-08-18 09:24:04,186 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-18 09:24:04,652 - INFO: Order/Judgment table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-18 09:24:04,652 - INFO: Iteration 2 completed in 20.685229301452637 seconds
2023-08-18 09:24:07,076 - INFO: Total time taken for all iterations: 36.170896768569946 seconds
2023-08-18 09:29:50,971 - INFO: Starting iteration 1
2023-08-18 09:29:56,004 - INFO: Diary Number: 240110500057
2023-08-18 09:29:59,195 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-18 09:29:59,439 - INFO: Clicked on status link.
2023-08-18 09:30:06,924 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-18 09:30:07,559 - INFO: Order/Judgement table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-18 09:30:07,563 - INFO: Iteration 1 completed in 16.592501163482666 seconds
2023-08-18 09:30:07,566 - INFO: Starting iteration 2
2023-08-18 09:30:13,867 - ERROR: 
Error occured while scraping main table: Message: Cannot locate option with value: ahmedabad; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception

2023-08-18 09:30:13,871 - INFO: Iteration 2 completed in 6.304440021514893 seconds
2023-08-18 09:30:16,117 - INFO: Total time taken for all iterations: 22.89694118499756 seconds
2023-08-18 09:31:03,651 - INFO: Starting iteration 1
2023-08-18 09:31:08,507 - INFO: Diary Number: 240110500058
2023-08-18 09:31:11,802 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-18 09:31:12,099 - INFO: Clicked on status link.
2023-08-18 09:31:17,259 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-18 09:31:17,895 - INFO: Order/Judgement table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-18 09:31:17,895 - INFO: Iteration 1 completed in 14.240431785583496 seconds
2023-08-18 09:31:17,895 - INFO: Starting iteration 2
2023-08-18 09:31:24,541 - INFO: Diary Number: 240110500059
2023-08-18 09:31:29,441 - INFO: Data from main table successfully saved to test1/outputs/output.csv
2023-08-18 09:31:29,653 - INFO: Clicked on status link.
2023-08-18 09:31:35,300 - INFO: Data from details page saved to test1/outputs/details.csv
2023-08-18 09:31:36,409 - INFO: Order/Judgement table data (including links) saved to test1/outputs/order_judgement.csv
2023-08-18 09:31:36,409 - INFO: Iteration 2 completed in 18.514286518096924 seconds
2023-08-18 09:31:38,823 - INFO: Total time taken for all iterations: 32.75471830368042 seconds
2023-08-18 10:03:54,338 - INFO: Starting iteration 1
2023-08-18 10:03:59,656 - INFO: Diary Number: 240110500059
2023-08-18 10:04:02,721 - INFO: Data from main table successfully saved to outputs/output.csv
2023-08-18 10:04:03,003 - INFO: Clicked on status link.
2023-08-18 10:04:10,638 - INFO: Data from details page saved to outputs/details.csv
2023-08-18 10:04:12,013 - INFO: Order/Judgement table data (including links) saved to outputs/order_judgement.csv
2023-08-18 10:04:12,013 - INFO: Iteration 1 completed in 17.675670623779297 seconds
2023-08-18 10:04:12,018 - INFO: Starting iteration 2
2023-08-18 10:04:19,102 - INFO: Diary Number: 240110500060
2023-08-18 10:04:24,765 - INFO: No data found. Skipping current table.
2023-08-18 10:04:24,765 - INFO: Iteration 2 completed in 12.747935056686401 seconds
2023-08-18 10:04:27,021 - INFO: Total time taken for all iterations: 30.4236056804657 seconds
2023-08-18 11:20:31,045 - INFO: Starting iteration 1
2023-08-18 11:20:36,104 - INFO: Diary Number: 240110500060
2023-08-18 11:20:38,695 - INFO: No data found. Skipping current table.
2023-08-18 11:20:38,695 - INFO: Iteration 1 completed in 7.649839878082275 seconds
2023-08-18 11:20:38,698 - INFO: Starting iteration 2
